Date,Open,High,Low,Close
2004-10-27,11890.76,11890.76,11890.76,11890.76
2004-10-28,11750.24,11750.24,11750.24,11750.24
2004-10-29,11738.04,11738.04,11738.04,11738.04
2004-11-01,11802.8,11802.8,11802.8,11802.8
2004-11-02,11497.56,11497.56,11497.56,11497.56
2004-11-03,11008.52,11008.52,11008.52,11008.52
2004-11-04,10627.4,10627.4,10627.4,10627.4
2004-11-05,10545.28,10545.28,10545.28,10545.28
2004-11-08,10623.92,10623.92,10623.92,10623.92
2004-11-09,10560.44,10560.44,10560.44,10560.44
2004-11-10,10369.36,10369.36,10369.36,10369.36
2004-11-11,10217.32,10217.32,10217.32,10217.32
2004-11-12,10203.72,10203.72,10203.72,10203.72
2004-11-15,10267.92,10267.92,10267.92,10267.92
2004-11-16,10449.36,10449.36,10449.36,10449.36
2004-11-17,10421.12,10421.12,10421.12,10421.12
2004-11-18,10420.48,10420.48,10420.48,10420.48
2004-11-19,10655.28,10655.28,10655.28,10655.28
2004-11-22,10503.2,10503.2,10503.2,10503.2
2004-11-23,10449.56,10449.56,10449.56,10449.56
2004-11-24,10367.56,10367.56,10367.56,10367.56
2004-11-26,10378.36,10378.36,10378.36,10378.36
2004-11-29,10393.44,10393.44,10393.44,10393.44
2004-11-30,10394.04,10394.04,10394.04,10394.04
2004-12-01,10254.6,10254.6,10254.6,10254.6
2004-12-02,10207.04,10207.04,10207.04,10207.04
2004-12-03,10155.52,10155.52,10155.52,10155.52
2004-12-06,9837.4,9837.4,9837.4,9837.4
2004-12-07,9954.2,9954.2,9954.2,9954.2
2004-12-08,9882,9882,9882,9882
2004-12-09,9857.52,9857.52,9857.52,9857.52
2004-12-10,9821.48,9821.48,9821.48,9821.48
2004-12-13,9636.64,9636.64,9636.64,9636.64
2004-12-14,9627.28,9627.28,9627.28,9627.28
2004-12-15,9624.28,9624.28,9624.28,9624.28
2004-12-16,9495.4,9495.4,9495.4,9495.4
2004-12-17,9537.32,9537.32,9537.32,9537.32
2004-12-20,9513.4,9513.4,9513.4,9513.4
2004-12-21,9333.56,9333.56,9333.56,9333.56
2004-12-22,9356.52,9356.52,9356.52,9356.52
2004-12-23,9303.04,9303.04,9303.04,9303.04
2004-12-27,9303.72,9303.72,9303.72,9303.72
2004-12-28,9375.96,9375.96,9375.96,9375.96
2004-12-29,9385.92,9385.92,9385.92,9385.92
2004-12-30,9433.56,9433.56,9433.56,9433.56
2004-12-31,9440.84,9440.84,9440.84,9440.84
2005-01-03,9562.32,9562.32,9562.32,9562.32
2005-01-04,9713.12,9713.12,9713.12,9713.12
2005-01-05,9647.36,9647.36,9647.36,9647.36
2005-01-06,9448.2,9448.2,9448.2,9448.2
2005-01-07,9386.24,9386.24,9386.24,9386.24
2005-01-10,9273.56,9273.56,9273.56,9273.56
2005-01-11,9356.96,9356.96,9356.96,9356.96
2005-01-12,9070.04,9070.04,9070.04,9070.04
2005-01-13,9101.76,9101.76,9101.76,9101.76
2005-01-14,8993.64,8993.64,8993.64,8993.64
2005-01-18,8708.28,8708.28,8708.28,8708.28
2005-01-19,8810.04,8810.04,8810.04,8810.04
2005-01-20,8923.64,8923.64,8923.64,8923.64
2005-01-21,9108.12,9108.12,9108.12,9108.12
2005-01-24,9037.56,9037.56,9037.56,9037.56
2005-01-25,8970.4,8970.4,8970.4,8970.4
2005-01-26,8812.04,8812.04,8812.04,8812.04
2005-01-27,8699,8699,8699,8699
2005-01-28,8619.16,8619.16,8619.16,8619.16
2005-01-31,8515.88,8515.88,8515.88,8515.88
2005-02-01,8239.52,8239.52,8239.52,8239.52
2005-02-02,7865.36,7865.36,7865.36,7865.36
2005-02-03,7815.92,7815.92,7815.92,7815.92
2005-02-04,7438.88,7438.88,7438.88,7438.88
2005-02-07,7455.04,7455.04,7455.04,7455.04
2005-02-08,7492.16,7492.16,7492.16,7492.16
2005-02-09,7555.16,7555.16,7555.16,7555.16
2005-02-10,7427.4,7427.4,7427.4,7427.4
2005-02-11,7238.8,7238.8,7238.8,7238.8
2005-02-14,7310,7310,7310,7310
2005-02-15,7323.16,7323.16,7323.16,7323.16
2005-02-16,7292.12,7292.12,7292.12,7292.12
2005-02-17,7363.92,7363.92,7363.92,7363.92
2005-02-18,7367.12,7367.12,7367.12,7367.12
2005-02-22,7643.84,7643.84,7643.84,7643.84
2005-02-23,7612,7612,7612,7612
2005-02-24,7504.64,7504.64,7504.64,7504.64
2005-02-25,7386.24,7386.24,7386.24,7386.24
2005-02-28,7518.2,7518.2,7518.2,7518.2
2005-03-01,7495.56,7495.56,7495.56,7495.56
2005-03-02,7635.72,7635.72,7635.72,7635.72
2005-03-03,7790.64,7790.64,7790.64,7790.64
2005-03-04,7544.68,7544.68,7544.68,7544.68
2005-03-07,7514.84,7514.84,7514.84,7514.84
2005-03-08,7619.52,7619.52,7619.52,7619.52
2005-03-09,7751.48,7751.48,7751.48,7751.48
2005-03-10,7737.48,7737.48,7737.48,7737.48
2005-03-11,7796.8,7796.8,7796.8,7796.8
2005-03-14,7805.28,7805.28,7805.28,7805.28
2005-03-15,7952.56,7952.56,7952.56,7952.56
2005-03-16,8060.84,8060.84,8060.84,8060.84
2005-03-17,8094.16,8094.16,8094.16,8094.16
2005-03-18,8093.64,8093.64,8093.64,8093.64
2005-03-21,8160.28,8160.28,8160.28,8160.28
2005-03-22,8339.44,8339.44,8339.44,8339.44
2005-03-23,8383.96,8383.96,8383.96,8383.96
2005-03-24,8270.84,8270.84,8270.84,8270.84
2005-03-28,8331.28,8331.28,8331.28,8331.28
2005-03-29,8574.16,8574.16,8574.16,8574.16
2005-03-30,8347.08,8347.08,8347.08,8347.08
2005-03-31,8343.4,8343.4,8343.4,8343.4
2005-04-01,8463.92,8463.92,8463.92,8463.92
2005-04-04,8554.92,8554.92,8554.92,8554.92
2005-04-05,8506.04,8506.04,8506.04,8506.04
2005-04-06,8270.36,8270.36,8270.36,8270.36
2005-04-07,8082.56,8082.56,8082.56,8082.56
2005-04-08,8086.52,8086.52,8086.52,8086.52
2005-04-11,8039.4,8039.4,8039.4,8039.4
2005-04-12,7844.4,7844.4,7844.4,7844.4
2005-04-13,8067.16,8067.16,8067.16,8067.16
2005-04-14,8503.56,8503.56,8503.56,8503.56
2005-04-15,8891.52,8891.52,8891.52,8891.52
2005-04-18,8896.52,8896.52,8896.52,8896.52
2005-04-19,8627.52,8627.52,8627.52,8627.52
2005-04-20,8804.04,8804.04,8804.04,8804.04
2005-04-21,8301.96,8301.96,8301.96,8301.96
2005-04-22,8484.52,8484.52,8484.52,8484.52
2005-04-25,8287.88,8287.88,8287.88,8287.88
2005-04-26,8389.84,8389.84,8389.84,8389.84
2005-04-27,8371.24,8371.24,8371.24,8371.24
2005-04-28,8772.32,8772.32,8772.32,8772.32
2005-04-29,8707.24,8707.24,8707.24,8707.24
2005-05-02,8446.32,8446.32,8446.32,8446.32
2005-05-03,8359.08,8359.08,8359.08,8359.08
2005-05-04,8044.28,8044.28,8044.28,8044.28
2005-05-05,7927.8,7927.8,7927.8,7927.8
2005-05-06,7955.96,7955.96,7955.96,7955.96
2005-05-09,7845.4,7845.4,7845.4,7845.4
2005-05-10,8145.84,8145.84,8145.84,8145.84
2005-05-11,8191.4,8191.4,8191.4,8191.4
2005-05-12,8633.08,8633.08,8633.08,8633.08
2005-05-13,8824.56,8824.56,8824.56,8824.56
2005-05-16,8685.56,8685.56,8685.56,8685.56
2005-05-17,8372.96,8372.96,8372.96,8372.96
2005-05-18,8003.32,8003.32,8003.32,8003.32
2005-05-19,7860.56,7860.56,7860.56,7860.56
2005-05-20,7757.76,7757.76,7757.76,7757.76
2005-05-23,7600.92,7600.92,7600.92,7600.92
2005-05-24,7559.56,7559.56,7559.56,7559.56
2005-05-25,7619.56,7619.56,7619.56,7619.56
2005-05-26,7400.76,7400.76,7400.76,7400.76
2005-05-27,7421.12,7421.12,7421.12,7421.12
2005-05-31,7494.8,7494.8,7494.8,7494.8
2005-06-01,7363.6,7363.6,7363.6,7363.6
2005-06-02,7337.32,7337.32,7337.32,7337.32
2005-06-03,7337.52,7337.52,7337.52,7337.52
2005-06-06,7236.56,7236.56,7236.56,7236.56
2005-06-07,7177.84,7177.84,7177.84,7177.84
2005-06-08,7197.36,7197.36,7197.36,7197.36
2005-06-09,7126.36,7126.36,7126.36,7126.36
2005-06-10,7193.68,7193.68,7193.68,7193.68
2005-06-13,7038.92,7038.92,7038.92,7038.92
2005-06-14,7010.92,7010.92,7010.92,7010.92
2005-06-15,6950.72,6950.72,6950.72,6950.72
2005-06-16,6921.96,6921.96,6921.96,6921.96
2005-06-17,6971.28,6971.28,6971.28,6971.28
2005-06-20,6979.56,6979.56,6979.56,6979.56
2005-06-21,6928.24,6928.24,6928.24,6928.24
2005-06-22,6925.12,6925.12,6925.12,6925.12
2005-06-23,6975.8,6975.8,6975.8,6975.8
2005-06-24,7112.2,7112.2,7112.2,7112.2
2005-06-27,7051.32,7051.32,7051.32,7051.32
2005-06-28,6931.76,6931.76,6931.76,6931.76
2005-06-29,7012.24,7012.24,7012.24,7012.24
2005-06-30,7019.52,7019.52,7019.52,7019.52
2005-07-01,7008,7008,7008,7008
2005-07-05,6909.76,6909.76,6909.76,6909.76
2005-07-06,6961.92,6961.92,6961.92,6961.92
2005-07-07,7011.76,7011.76,7011.76,7011.76
2005-07-08,6853.48,6853.48,6853.48,6853.48
2005-07-11,6809.56,6809.56,6809.56,6809.56
2005-07-12,6773.68,6773.68,6773.68,6773.68
2005-07-13,6707.88,6707.88,6707.88,6707.88
2005-07-14,6640.28,6640.28,6640.28,6640.28
2005-07-15,6569.08,6569.08,6569.08,6569.08
2005-07-18,6538,6538,6538,6538
2005-07-19,6478.12,6478.12,6478.12,6478.12
2005-07-20,6430.36,6430.36,6430.36,6430.36
2005-07-21,6394.6,6394.6,6394.6,6394.6
2005-07-22,6323.24,6323.24,6323.24,6323.24
2005-07-25,6323.36,6323.36,6323.36,6323.36
2005-07-26,6330.6,6330.6,6330.6,6330.6
2005-07-27,6275.28,6275.28,6275.28,6275.28
2005-07-28,6217,6217,6217,6217
2005-07-29,6273.24,6273.24,6273.24,6273.24
2005-08-01,6347.68,6347.68,6347.68,6347.68
2005-08-02,6307.2,6307.2,6307.2,6307.2
2005-08-03,6319.52,6319.52,6319.52,6319.52
2005-08-04,6376.28,6376.28,6376.28,6376.28
2005-08-05,6419.96,6419.96,6419.96,6419.96
2005-08-08,6480.44,6480.44,6480.44,6480.44
2005-08-09,6299.84,6299.84,6299.84,6299.84
2005-08-10,6337.76,6337.76,6337.76,6337.76
2005-08-11,6267.08,6267.08,6267.08,6267.08
2005-08-12,6427.8,6427.8,6427.8,6427.8
2005-08-15,6379.48,6379.48,6379.48,6379.48
2005-08-16,6518.96,6518.96,6518.96,6518.96
2005-08-17,6465,6465,6465,6465
2005-08-18,6416.72,6416.72,6416.72,6416.72
2005-08-19,6367.32,6367.32,6367.32,6367.32
2005-08-22,6352.68,6352.68,6352.68,6352.68
2005-08-23,6359.08,6359.08,6359.08,6359.08
2005-08-24,6370.48,6370.48,6370.48,6370.48
2005-08-25,6380.16,6380.16,6380.16,6380.16
2005-08-26,6416.56,6416.56,6416.56,6416.56
2005-08-29,6355.44,6355.44,6355.44,6355.44
2005-08-30,6399.28,6399.28,6399.28,6399.28
2005-08-31,6324.68,6324.68,6324.68,6324.68
2005-09-01,6344.52,6344.52,6344.52,6344.52
2005-09-02,6389.32,6389.32,6389.32,6389.32
2005-09-06,6309.84,6309.84,6309.84,6309.84
2005-09-07,6240.2,6240.2,6240.2,6240.2
2005-09-08,6237.04,6237.04,6237.04,6237.04
2005-09-09,6159.08,6159.08,6159.08,6159.08
2005-09-12,6134.12,6134.12,6134.12,6134.12
2005-09-13,6169.72,6169.72,6169.72,6169.72
2005-09-14,6183.2,6183.2,6183.2,6183.2
2005-09-15,6162.48,6162.48,6162.48,6162.48
2005-09-16,6091.4,6091.4,6091.4,6091.4
2005-09-19,6121.44,6121.44,6121.44,6121.44
2005-09-20,6135.96,6135.96,6135.96,6135.96
2005-09-21,6275.96,6275.96,6275.96,6275.96
2005-09-22,6306.88,6306.88,6306.88,6306.88
2005-09-23,6239.76,6239.76,6239.76,6239.76
2005-09-26,6186.96,6186.96,6186.96,6186.96
2005-09-27,6140.44,6140.44,6140.44,6140.44
2005-09-28,6046.16,6046.16,6046.16,6046.16
2005-09-29,5926.2,5926.2,5926.2,5926.2
2005-09-30,5842.16,5842.16,5842.16,5842.16
2005-10-03,5826,5826,5826,5826
2005-10-04,5864.4,5864.4,5864.4,5864.4
2005-10-05,6023.64,6023.64,6023.64,6023.64
2005-10-06,6220.2,6220.2,6220.2,6220.2
2005-10-07,6212.36,6212.36,6212.36,6212.36
2005-10-10,6371.2,6371.2,6371.2,6371.2
2005-10-11,6342.52,6342.52,6342.52,6342.52
2005-10-12,6419.76,6419.76,6419.76,6419.76
2005-10-13,6443.2,6443.2,6443.2,6443.2
2005-10-14,6221.52,6221.52,6221.52,6221.52
2005-10-17,6219.64,6219.64,6219.64,6219.64
2005-10-18,6242.52,6242.52,6242.52,6242.52
2005-10-19,6170.6,6170.6,6170.6,6170.6
2005-10-20,6391.24,6391.24,6391.24,6391.24
2005-10-21,6365.64,6365.64,6365.64,6365.64
2005-10-24,6187.2,6187.2,6187.2,6187.2
2005-10-25,6128.24,6128.24,6128.24,6128.24
2005-10-26,6051.48,6051.48,6051.48,6051.48
2005-10-27,6251.64,6251.64,6251.64,6251.64
2005-10-28,6117.88,6117.88,6117.88,6117.88
2005-10-31,6054.52,6054.52,6054.52,6054.52
2005-11-01,6028.72,6028.72,6028.72,6028.72
2005-11-02,5855.16,5855.16,5855.16,5855.16
2005-11-03,5620.68,5620.68,5620.68,5620.68
2005-11-04,5584.52,5584.52,5584.52,5584.52
2005-11-07,5554.84,5554.84,5554.84,5554.84
2005-11-08,5579.4,5579.4,5579.4,5579.4
2005-11-09,5484.68,5484.68,5484.68,5484.68
2005-11-10,5359.04,5359.04,5359.04,5359.04
2005-11-11,5187.4,5187.4,5187.4,5187.4
2005-11-14,5251.92,5251.92,5251.92,5251.92
2005-11-15,5222.92,5222.92,5222.92,5222.92
2005-11-16,5206.28,5206.28,5206.28,5206.28
2005-11-17,5088.12,5088.12,5088.12,5088.12
2005-11-18,4937.4,4937.4,4937.4,4937.4
2005-11-21,4956.04,4956.04,4956.04,4956.04
2005-11-22,4915.52,4915.52,4915.52,4915.52
2005-11-23,4887.92,4887.92,4887.92,4887.92
2005-11-25,4891.84,4891.84,4891.84,4891.84
2005-11-28,4942.32,4942.32,4942.32,4942.32
2005-11-29,4943.12,4943.12,4943.12,4943.12
2005-11-30,4964.6,4964.6,4964.6,4964.6
2005-12-01,4909.04,4909.04,4909.04,4909.04
2005-12-02,4839.32,4839.32,4839.32,4839.32
2005-12-05,4847.48,4847.48,4847.48,4847.48
2005-12-06,4843.44,4843.44,4843.44,4843.44
2005-12-07,4883.48,4883.48,4883.48,4883.48
2005-12-08,4878.48,4878.48,4878.48,4878.48
2005-12-09,4844.16,4844.16,4844.16,4844.16
2005-12-12,4848.56,4848.56,4848.56,4848.56
2005-12-13,4825.36,4825.36,4825.36,4825.36
2005-12-14,4762.68,4762.68,4762.68,4762.68
2005-12-15,4741.48,4741.48,4741.48,4741.48
2005-12-16,4783.04,4783.04,4783.04,4783.04
2005-12-19,4768.76,4768.76,4768.76,4768.76
2005-12-20,4726.48,4726.48,4726.48,4726.48
2005-12-21,4663.2,4663.2,4663.2,4663.2
2005-12-22,4621.68,4621.68,4621.68,4621.68
2005-12-23,4530.48,4530.48,4530.48,4530.48
2005-12-27,4608.56,4608.56,4608.56,4608.56
2005-12-28,4564.6,4564.6,4564.6,4564.6
2005-12-29,4563.36,4563.36,4563.36,4563.36
2005-12-30,4593.08,4593.08,4593.08,4593.08
2006-01-03,4471.08,4471.08,4471.08,4471.08
2006-01-04,4429.44,4429.44,4429.44,4429.44
2006-01-05,4408.6,4408.6,4408.6,4408.6
2006-01-06,4329.24,4329.24,4329.24,4329.24
2006-01-09,4248.92,4248.92,4248.92,4248.92
2006-01-10,4179.96,4179.96,4179.96,4179.96
2006-01-11,4127.96,4127.96,4127.96,4127.96
2006-01-12,4174.56,4174.56,4174.56,4174.56
2006-01-13,4163.84,4163.84,4163.84,4163.84
2006-01-17,4214.4,4214.4,4214.4,4214.4
2006-01-18,4272.12,4272.12,4272.12,4272.12
2006-01-19,4227.6,4227.6,4227.6,4227.6
2006-01-20,4362.32,4362.32,4362.32,4362.32
2006-01-23,4433.56,4433.56,4433.56,4433.56
2006-01-24,4370.64,4370.64,4370.64,4370.64
2006-01-25,4296.76,4296.76,4296.76,4296.76
2006-01-26,4193.28,4193.28,4193.28,4193.28
2006-01-27,4115.24,4115.24,4115.24,4115.24
2006-01-30,4060.88,4060.88,4060.88,4060.88
2006-01-31,4087.92,4087.92,4087.92,4087.92
2006-02-01,4073.48,4073.48,4073.48,4073.48
2006-02-02,4117.52,4117.52,4117.52,4117.52
2006-02-03,4107.4,4107.4,4107.4,4107.4
2006-02-06,4111.36,4111.36,4111.36,4111.36
2006-02-07,4145.36,4145.36,4145.36,4145.36
2006-02-08,4044.96,4044.96,4044.96,4044.96
2006-02-09,4001.08,4001.08,4001.08,4001.08
2006-02-10,3988.32,3988.32,3988.32,3988.32
2006-02-13,4058.56,4058.56,4058.56,4058.56
2006-02-14,4005.76,4005.76,4005.76,4005.76
2006-02-15,4024.08,4024.08,4024.08,4024.08
2006-02-16,3957.24,3957.24,3957.24,3957.24
2006-02-17,3913.76,3913.76,3913.76,3913.76
2006-02-21,3878.68,3878.68,3878.68,3878.68
2006-02-22,3780.68,3780.68,3780.68,3780.68
2006-02-23,3779.84,3779.84,3779.84,3779.84
2006-02-24,3743.24,3743.24,3743.24,3743.24
2006-02-27,3708.04,3708.04,3708.04,3708.04
2006-02-28,3764.04,3764.04,3764.04,3764.04
2006-03-01,3731.24,3731.24,3731.24,3731.24
2006-03-02,3738.28,3738.28,3738.28,3738.28
2006-03-03,3742.08,3742.08,3742.08,3742.08
2006-03-06,3790.6,3790.6,3790.6,3790.6
2006-03-07,3818.84,3818.84,3818.84,3818.84
2006-03-08,3778.68,3778.68,3778.68,3778.68
2006-03-09,3802.72,3802.72,3802.72,3802.72
2006-03-10,3767.32,3767.32,3767.32,3767.32
2006-03-13,3728.96,3728.96,3728.96,3728.96
2006-03-14,3675.92,3675.92,3675.92,3675.92
2006-03-15,3673.76,3673.76,3673.76,3673.76
2006-03-16,3620.88,3620.88,3620.88,3620.88
2006-03-17,3633.88,3633.88,3633.88,3633.88
2006-03-20,3653.56,3653.56,3653.56,3653.56
2006-03-21,3670.48,3670.48,3670.48,3670.48
2006-03-22,3615,3615,3615,3615
2006-03-23,3619.96,3619.96,3619.96,3619.96
2006-03-24,3596.04,3596.04,3596.04,3596.04
2006-03-27,3598.96,3598.96,3598.96,3598.96
2006-03-28,3593,3593,3593,3593
2006-03-29,3518.28,3518.28,3518.28,3518.28
2006-03-30,3499.16,3499.16,3499.16,3499.16
2006-03-31,3527.08,3527.08,3527.08,3527.08
2006-04-03,3516,3516,3516,3516
2006-04-04,3496.76,3496.76,3496.76,3496.76
2006-04-05,3459.6,3459.6,3459.6,3459.6
2006-04-06,3433.12,3433.12,3433.12,3433.12
2006-04-07,3494.24,3494.24,3494.24,3494.24
2006-04-10,3530.24,3530.24,3530.24,3530.24
2006-04-11,3584.28,3584.28,3584.28,3584.28
2006-04-12,3609.32,3609.32,3609.32,3609.32
2006-04-13,3599.32,3599.32,3599.32,3599.32
2006-04-17,3610.24,3610.24,3610.24,3610.24
2006-04-18,3495.4,3495.4,3495.4,3495.4
2006-04-19,3492.44,3492.44,3492.44,3492.44
2006-04-20,3448.6,3448.6,3448.6,3448.6
2006-04-21,3503.72,3503.72,3503.72,3503.72
2006-04-24,3492.52,3492.52,3492.52,3492.52
